mid,time,radiant_team,dire_team,radiant_win
5505385017,2020-07-09 16:23:08,"6,114,26,38,85","106,15,75,84,97",True
5505384919,2020-07-09 16:23:08,"93,9,104,126,68","2,67,21,65,6",True
5505384606,2020-07-09 16:22:39,"20,126,1,9,98","39,73,32,83,84",True
5505384604,2020-07-09 16:22:23,"120,67,14,56,9","75,39,8,16,72",True
5505383618,2020-07-09 16:21:29,"7,62,120,106,37","53,19,20,114,67",True
5505383302,2020-07-09 16:21:13,"86,42,106,68,99","41,23,34,112,14",False
5505383018,2020-07-09 16:20:53,"113,100,6,120,39","106,56,104,83,126",True
5505382111,2020-07-09 16:19:48,"41,45,39,108,56","43,7,113,87,93",True
5505381903,2020-07-09 16:19:23,"114,86,59,84,96","99,70,64,22,126",False
5505381305,2020-07-09 16:18:52,"39,1,28,53,26","5,36,25,11,56",True
5505379506,2020-07-09 16:16:47,"64,86,67,38,13","19,93,31,126,7",False
5505378810,2020-07-09 16:15:58,"78,74,66,10,41","100,31,126,81,46",True
5505378719,2020-07-09 16:15:47,"39,101,41,23,85","56,106,67,8,87",False
5505378612,2020-07-09 16:15:32,"35,44,14,78,30","40,99,5,1,74",False
5505378219,2020-07-09 16:15:08,"114,7,10,108,119","23,30,74,44,71",True
5505378006,2020-07-09 16:15:08,"74,54,9,25,85","60,41,3,106,107",False
5505378003,2020-07-09 16:15:07,"10,21,99,16,84","28,87,36,32,39",False
5505377610,2020-07-09 16:14:33,"70,14,74,83,86","19,21,9,96,91",True
5505377406,2020-07-09 16:14:17,"8,22,7,86,31","14,98,74,64,67",True
5505376806,2020-07-09 16:13:42,"45,99,9,44,19","86,93,98,83,106",False
5505375814,2020-07-09 16:12:37,"67,121,17,84,21","86,111,70,16,47",True
5505375802,2020-07-09 16:12:37,"120,98,11,112,36","44,51,65,39,31",False
5505375718,2020-07-09 16:12:27,"70,129,4,7,35","60,17,85,62,10",True
5505375312,2020-07-09 16:12:01,"65,80,61,79,86","46,62,83,109,39",True
5505375102,2020-07-09 16:11:37,"88,64,67,53,21","100,42,79,14,11",True
5505374711,2020-07-09 16:10:47,"74,98,93,86,92","10,53,27,44,14",True
5505374704,2020-07-09 16:11:17,"20,106,40,42,85","44,19,108,110,35",True
5505374507,2020-07-09 16:11:06,"18,53,74,70,126","30,44,23,77,86",False
5505374317,2020-07-09 16:10:42,"54,21,105,64,69","80,93,57,22,26",True
5505373819,2020-07-09 16:10:12,"28,54,5,51,34","120,86,7,109,2",False
5505373813,2020-07-09 16:09:52,"101,64,44,93,75","121,6,8,98,31",True
5505373419,2020-07-09 16:09:41,"39,11,7,16,102","83,21,41,60,47",True
5505372919,2020-07-09 16:09:07,"52,1,35,14,75","57,15,87,41,13",False
5505372806,2020-07-09 16:09:07,"76,14,74,70,27","83,10,98,100,39",True
5505372514,2020-07-09 16:08:42,"29,82,63,44,112","110,16,41,106,31",False
5505372302,2020-07-09 16:08:26,"11,52,121,7,33","12,13,129,25,84",False
5505372108,2020-07-09 16:08:16,"2,42,8,107,32","21,69,70,60,79",True
5505371903,2020-07-09 16:08:02,"59,99,15,9,37","70,29,119,46,110",True
5505371616,2020-07-09 16:07:21,"44,28,126,19,35","34,36,14,31,114",True
5505371302,2020-07-09 16:07:11,"26,44,7,106,38","67,68,80,51,120",False
5505371003,2020-07-09 16:06:56,"121,112,47,32,120","67,108,7,10,30",False
5505370609,2020-07-09 16:06:31,"31,10,40,7,41","53,95,9,83,30",True
5505370402,2020-07-09 16:06:16,"65,94,20,63,9","86,26,6,106,120",False
5505369518,2020-07-09 16:05:17,"10,84,1,35,28","76,69,67,21,121",False
5505368707,2020-07-09 16:04:17,"37,47,22,76,67","45,30,7,70,80",False
5505368619,2020-07-09 16:04:11,"13,108,119,1,45","73,60,84,54,64",False
5505368611,2020-07-09 16:04:01,"12,46,120,119,14","36,44,72,87,26",False
5505368206,2020-07-09 16:03:41,"84,107,67,49,50","70,31,69,104,53",True
5505368000,2020-07-09 16:03:26,"128,110,36,70,119","91,106,67,65,9",True
5505367702,2020-07-09 16:03:07,"7,95,88,22,71","2,119,49,90,1",True
5505367611,2020-07-09 16:02:56,"51,21,1,106,53","23,83,74,13,126",True
5505367308,2020-07-09 16:02:35,"102,31,95,39,74","37,43,114,62,5",True
5505367107,2020-07-09 16:02:21,"79,4,28,58,93","13,27,7,121,81",False
5505367008,2020-07-09 16:02:07,"29,40,9,3,12","104,75,10,110,126",False
5505366218,2020-07-09 16:01:16,"83,53,98,21,126","129,106,121,3,46",False
5505365911,2020-07-09 16:01:00,"104,70,36,58,21","84,44,82,53,111",False
5505365702,2020-07-09 16:00:41,"53,87,107,11,6","36,46,100,54,112",False
5505365604,2020-07-09 16:00:37,"30,80,86,16,10","20,1,40,7,19",False
5505365214,2020-07-09 16:00:10,"10,65,106,90,7","21,41,50,86,66",False
5505364918,2020-07-09 15:59:46,"84,53,3,61,67","58,69,42,65,1",True
5505364803,2020-07-09 15:59:37,"112,93,26,21,73","86,90,47,109,98",True
5505364606,2020-07-09 15:59:26,"19,112,43,2,32","45,37,51,93,60",True
5505364408,2020-07-09 15:59:15,"106,109,62,58,9","27,12,38,126,21",True
5505364110,2020-07-09 15:58:46,"128,9,19,85,41","44,86,6,96,7",True
5505363318,2020-07-09 15:57:55,"106,48,70,105,14","67,129,11,120,37",True
5505362905,2020-07-09 15:57:30,"1,13,5,98,7","48,55,39,96,26",False
5505362901,2020-07-09 15:57:21,"30,84,70,19,126","8,121,97,31,36",False
5505362713,2020-07-09 15:57:15,"84,120,9,70,106","67,13,62,78,68",False
5505362609,2020-07-09 15:56:50,"53,8,32,113,30","48,45,62,52,129",False
5505362212,2020-07-09 15:56:26,"23,62,35,25,129","46,1,128,28,90",True
5505362202,2020-07-09 15:56:25,"38,68,44,36,90","80,64,6,35,107",False
5505362005,2020-07-09 15:56:25,"45,39,105,32,28","64,47,36,1,51",False
5505361812,2020-07-09 15:56:01,"40,14,36,81,52","67,78,19,26,101",False
5505361702,2020-07-09 15:55:45,"77,50,51,105,12","73,70,91,39,60",True
5505361401,2020-07-09 15:55:26,"53,39,93,40,100","61,13,27,97,114",False
5505361307,2020-07-09 15:55:20,"1,35,25,16,74","2,39,8,34,84",True
5505360711,2020-07-09 15:54:45,"54,14,7,73,63","64,19,13,93,16",True
5505360210,2020-07-09 15:53:45,"39,42,5,63,17","8,49,35,64,83",False
5505359902,2020-07-09 15:53:26,"31,12,16,74,37","44,78,17,62,27",False
5505359505,2020-07-09 15:53:25,"60,129,53,47,106","5,10,89,12,9",False
5505359319,2020-07-09 15:53:14,"126,100,12,39,129","48,31,19,21,120",True
5505358913,2020-07-09 15:52:25,"35,83,102,8,92","44,47,107,7,5",True
5505358000,2020-07-09 15:51:39,"120,53,112,93,10","28,9,41,5,45",False
5505357916,2020-07-09 15:51:25,"70,108,50,84,63","93,39,27,23,9",False
5505357611,2020-07-09 15:51:00,"14,21,47,8,26","82,7,86,77,126",True
5505357211,2020-07-09 15:50:44,"101,87,29,93,13","39,102,40,8,110",True
5505357009,2020-07-09 15:50:25,"121,1,49,2,26","21,74,112,41,110",True
5505357008,2020-07-09 15:50:24,"86,10,35,7,54","87,47,42,40,13",False
5505356212,2020-07-09 15:49:25,"64,61,70,120,19","1,68,110,98,92",True
5505356103,2020-07-09 15:49:15,"69,11,84,70,14","53,10,87,32,7",True
5505355515,2020-07-09 15:48:44,"74,37,14,114,93","36,42,71,99,86",False
5505354509,2020-07-09 15:47:35,"35,65,11,33,41","99,9,21,32,75",False
5505354402,2020-07-09 15:46:55,"48,32,64,7,14","53,67,86,26,126",False
5505354102,2020-07-09 15:47:04,"54,58,21,88,99","38,82,26,8,85",False
5505353318,2020-07-09 15:45:50,"12,84,9,22,39","93,13,3,16,19",False
5505352913,2020-07-09 15:45:34,"39,73,71,8,111","80,114,112,13,19",False
5505352216,2020-07-09 15:44:54,"109,63,36,84,13","17,57,21,4,60",True
5505352215,2020-07-09 15:44:50,"93,8,86,4,26","5,10,88,22,94",False
5505351700,2020-07-09 15:44:05,"51,106,98,26,44","5,104,6,92,100",False
5505351607,2020-07-09 15:44:10,"69,103,10,121,12","29,7,31,23,93",False
5505351400,2020-07-09 15:43:53,"1,98,23,17,37","40,32,83,39,28",False
5505351203,2020-07-09 15:43:34,"51,93,46,79,42","12,96,107,112,39",True
5505351010,2020-07-09 15:43:29,"64,69,87,67,126","93,82,9,30,21",True
5505351005,2020-07-09 15:43:25,"41,5,10,108,107","64,114,14,39,63",False
5505350002,2020-07-09 15:42:14,"86,10,67,26,7","30,84,9,1,73",False
5505349819,2020-07-09 15:42:00,"10,5,126,74,34","4,16,27,67,7",False
5505349407,2020-07-09 15:41:29,"22,120,14,1,9","70,84,16,31,39",True
5505349109,2020-07-09 15:40:59,"3,9,69,106,70","34,109,100,21,126",True
5505348711,2020-07-09 15:40:44,"88,40,54,79,9","32,104,61,37,87",False
5505348708,2020-07-09 15:40:35,"67,22,107,39,103","27,21,26,1,45",True
5505348616,2020-07-09 15:40:33,"17,37,38,119,77","126,53,88,31,67",False
5505348404,2020-07-09 15:40:19,"14,75,96,59,67","37,10,44,28,90",False
5505348319,2020-07-09 15:40:18,"13,71,74,93,2","109,7,126,50,39",False
5505348018,2020-07-09 15:39:59,"35,89,33,39,90","79,93,104,17,83",False
5505348011,2020-07-09 15:39:34,"1,53,32,119,14","48,5,51,74,9",True
5505347817,2020-07-09 15:39:45,"106,7,31,51,95","16,50,73,39,35",True
5505347816,2020-07-09 15:39:39,"23,45,53,64,86","61,9,13,8,110",False
5505347807,2020-07-09 15:39:45,"74,108,107,15,31","84,56,95,46,60",True
5505347618,2020-07-09 15:39:34,"38,59,30,100,9","90,16,70,86,69",False
5505346814,2020-07-09 15:38:24,"32,2,120,53,9","14,70,35,37,93",False
5505346810,2020-07-09 15:38:19,"128,59,87,100,8","43,10,86,31,114",False
5505346802,2020-07-09 15:38:23,"84,65,66,113,9","109,79,28,22,46",True
5505346707,2020-07-09 15:37:38,"17,26,7,8,112","93,107,22,74,106",False
5505346606,2020-07-09 15:37:59,"12,75,7,106,105","86,8,25,104,74",False
5505346504,2020-07-09 15:37:58,"15,26,106,69,102","120,11,18,101,96",False
5505345101,2020-07-09 15:36:18,"1,129,26,27,51","70,104,100,64,23",False
5505344918,2020-07-09 15:35:58,"40,79,7,120,93","74,121,43,52,28",True
5505344714,2020-07-09 15:35:34,"121,48,99,26,73","80,3,93,100,110",True
5505343805,2020-07-09 15:34:42,"70,40,120,107,76","41,84,16,45,9",False
5505343803,2020-07-09 15:34:33,"121,39,95,63,10","41,35,16,91,11",False
5505343402,2020-07-09 15:33:48,"7,101,95,59,104","31,23,35,86,67",False
5505343117,2020-07-09 15:33:53,"44,33,128,74,16","31,48,46,13,20",False
5505343112,2020-07-09 15:33:58,"19,21,86,67,4","8,63,31,36,84",False
5505343008,2020-07-09 15:33:44,"109,23,102,22,26","3,1,9,51,45",False
5505342816,2020-07-09 15:33:38,"67,85,15,48,64","9,106,128,94,103",False
5505342810,2020-07-09 15:33:22,"39,93,87,108,90","110,76,62,22,96",True
5505342516,2020-07-09 15:33:14,"39,70,47,98,5","8,14,45,26,9",False
5505342407,2020-07-09 15:33:03,"74,26,28,12,20","31,126,53,70,21",False
5505342215,2020-07-09 15:32:38,"41,31,101,96,39","20,25,88,72,110",True
5505340706,2020-07-09 15:31:03,"39,38,62,9,35","44,11,104,32,7",True
5505340619,2020-07-09 15:30:53,"70,63,62,11,68","37,23,39,106,7",True
5505340312,2020-07-09 15:30:34,"84,42,44,65,22","26,57,93,9,10",True
5505340207,2020-07-09 15:30:18,"7,10,44,121,25","52,12,53,9,64",False
5505339610,2020-07-09 15:29:47,"80,2,74,107,58","10,65,30,105,42",False
5505338907,2020-07-09 15:28:52,"1,14,121,59,86","60,56,39,5,95",False
5505338706,2020-07-09 15:28:32,"128,43,53,12,83","17,86,57,100,104",False
5505338511,2020-07-09 15:28:22,"128,9,49,120,93","74,22,7,129,109",True
5505338004,2020-07-09 15:27:48,"20,110,51,109,92","22,111,70,76,2",True
5505337719,2020-07-09 15:27:17,"12,112,100,21,39","126,3,129,70,121",True
5505337400,2020-07-09 15:26:48,"112,68,29,23,15","79,84,57,109,95",True
5505337313,2020-07-09 15:26:47,"22,3,98,126,41","42,83,107,39,7",False
5505337219,2020-07-09 15:26:43,"83,7,73,27,32","64,41,120,13,107",True
5505336916,2020-07-09 15:26:26,"44,129,15,56,37","100,70,60,48,87",False
5505336901,2020-07-09 15:26:27,"22,39,28,18,106","49,111,71,98,10",False
5505336707,2020-07-09 15:26:07,"5,67,126,97,7","73,56,51,72,71",False
5505336510,2020-07-09 15:25:57,"86,72,19,10,79","21,49,30,88,15",False
5505336406,2020-07-09 15:25:42,"104,19,66,47,70","52,39,32,64,98",True
5505336201,2020-07-09 15:25:22,"67,7,106,105,16","8,25,74,84,121",False
5505336105,2020-07-09 15:25:28,"39,1,20,107,104","2,14,64,59,95",False
5505335314,2020-07-09 15:24:32,"60,4,93,47,64","3,16,89,30,54",True
5505335105,2020-07-09 15:23:47,"32,98,110,84,22","14,44,36,31,49",False
5505334904,2020-07-09 15:23:57,"16,112,34,7,93","49,22,70,25,45",True
5505334715,2020-07-09 15:23:42,"64,32,105,51,47","56,86,48,71,21",False
5505334613,2020-07-09 15:23:37,"21,19,70,84,10","1,47,31,5,16",True
5505334416,2020-07-09 15:23:23,"106,84,20,45,101","59,10,121,95,25",True
5505334014,2020-07-09 15:22:47,"114,21,85,63,14","10,23,84,22,60",True
5505333618,2020-07-09 15:22:11,"86,87,39,120,6","29,7,11,111,109",False
5505333600,2020-07-09 15:22:22,"53,87,126,42,86","20,29,75,70,34",True
5505333404,2020-07-09 15:22:07,"30,1,104,121,11","32,39,7,38,21",False
5505333316,2020-07-09 15:21:57,"42,128,75,96,74","45,79,41,28,26",True
5505333200,2020-07-09 15:21:51,"7,42,22,8,64","80,48,86,31,41",False
5505332911,2020-07-09 15:21:32,"64,22,16,35,48","40,104,63,14,76",True
5505332416,2020-07-09 15:20:57,"17,14,30,12,51","104,35,88,48,71",False
5505331503,2020-07-09 15:19:47,"26,120,71,106,70","5,14,39,93,84",True
5505331415,2020-07-09 15:19:21,"11,99,25,8,31","100,1,21,65,19",False
5505331401,2020-07-09 15:19:37,"20,112,85,6,10","23,67,14,83,35",True
5505331106,2020-07-09 15:19:22,"87,1,11,75,32","17,19,114,45,27",True
5505331104,2020-07-09 15:19:21,"81,46,25,120,86","3,75,63,34,70",True
5505330012,2020-07-09 15:18:01,"56,31,42,7,106","34,120,8,87,101",True
5505329806,2020-07-09 15:17:21,"70,11,14,112,29","1,129,113,100,26",True
5505329304,2020-07-09 15:16:47,"25,66,120,48,80","26,14,60,32,1",True
5505328407,2020-07-09 15:15:52,"13,51,93,119,106","67,17,50,45,71",True
5505328212,2020-07-09 15:15:36,"16,91,64,74,8","13,2,112,84,48",True
5505328101,2020-07-09 15:15:21,"108,74,70,87,7","41,30,98,9,39",False
5505327906,2020-07-09 15:15:26,"65,41,129,35,126","59,67,26,75,69",True
5505327617,2020-07-09 15:15:00,"16,42,25,51,20","114,96,39,9,84",True
5505327615,2020-07-09 15:14:56,"51,90,5,93,56","17,8,40,9,53",True
5505327610,2020-07-09 15:14:26,"88,12,129,11,79","95,40,76,64,108",False
5505327211,2020-07-09 15:14:31,"42,100,107,119,17","108,56,79,41,110",False
5505327009,2020-07-09 15:14:11,"14,126,53,42,19","3,13,80,129,7",True
5505326905,2020-07-09 15:14:07,"23,37,21,41,107","31,120,25,86,1",False
5505326802,2020-07-09 15:14:01,"17,5,129,19,70","106,99,44,90,39",True
5505326116,2020-07-09 15:13:05,"32,22,11,20,77","93,39,27,34,70",False
5505325516,2020-07-09 15:12:16,"22,35,101,42,106","64,12,39,120,26",False
5505325308,2020-07-09 15:11:51,"70,11,2,27,111","107,39,85,42,50",True
5505324803,2020-07-09 15:11:15,"91,63,26,93,21","74,100,119,114,67",True
5505324607,2020-07-09 15:11:20,"95,5,22,16,114","71,86,56,106,36",False
5505324514,2020-07-09 15:11:16,"8,5,99,35,47","96,106,104,44,26",True
5505324307,2020-07-09 15:11:00,"48,35,79,39,28","58,17,18,71,126",True
5505324305,2020-07-09 15:10:56,"111,51,67,100,11","16,10,35,64,42",True
5505324109,2020-07-09 15:10:41,"28,1,84,34,88","6,64,51,104,15",False
5505324106,2020-07-09 15:10:41,"9,65,120,37,93","53,17,4,2,112",False
5505324018,2020-07-09 15:10:36,"38,3,21,93,45","41,65,34,5,96",False
5505323312,2020-07-09 15:09:46,"28,59,39,87,67","88,44,47,99,110",False
5505323309,2020-07-09 15:09:40,"119,96,3,1,23","90,82,53,106,79",False
5505323117,2020-07-09 15:09:31,"53,107,76,70,9","111,84,18,104,17",False
5505323014,2020-07-09 15:09:21,"109,39,53,28,6","1,108,37,80,14",True
5505322911,2020-07-09 15:09:15,"128,42,34,48,104","94,35,70,14,47",False
5505322319,2020-07-09 15:08:31,"31,41,9,19,128","2,90,17,110,93",True
5505322302,2020-07-09 15:08:31,"39,88,8,5,29","16,35,62,48,25",False
5505322002,2020-07-09 15:08:10,"112,65,7,70,1","39,21,109,13,84",False
5505321917,2020-07-09 15:08:01,"79,65,32,11,129","12,126,5,20,97",False
5505321714,2020-07-09 15:07:35,"26,106,70,101,104","7,9,1,2,39",True
5505320406,2020-07-09 15:06:06,"87,99,32,64,45","121,105,35,42,120",False
5505320403,2020-07-09 15:06:05,"45,23,41,7,99","21,70,39,94,6",False
5505320312,2020-07-09 15:05:55,"84,74,88,71,77","14,93,129,120,21",False
5505320019,2020-07-09 15:05:36,"110,26,104,87,70","58,56,19,73,39",False
5505319907,2020-07-09 15:05:24,"75,8,27,129,104","39,30,85,16,70",True
5505319313,2020-07-09 15:04:40,"56,71,1,39,108","76,9,48,87,23",True
5505319205,2020-07-09 15:04:30,"110,21,3,36,95","83,64,106,78,25",False
5505318902,2020-07-09 15:04:11,"106,26,39,98,85","16,93,64,86,126",False
5505318505,2020-07-09 15:03:40,"35,120,41,68,74","7,78,70,13,9",False
5505318314,2020-07-09 15:03:24,"67,84,9,13,97","7,20,120,17,48",True
5505316611,2020-07-09 15:01:19,"65,19,36,1,58","120,12,83,39,9",False
5505316402,2020-07-09 15:00:49,"21,9,70,128,96","60,41,39,64,101",True
5505316308,2020-07-09 15:00:54,"58,60,7,70,45","5,21,42,52,2",False
5505315607,2020-07-09 14:59:55,"120,35,25,80,3","5,93,108,74,86",True
5505315211,2020-07-09 14:59:25,"42,76,21,7,119","31,14,120,32,11",True
5505314502,2020-07-09 14:58:39,"19,3,9,93,105","109,7,30,36,25",False
5505314402,2020-07-09 14:58:30,"110,60,64,109,35","26,71,102,44,39",True
5505314310,2020-07-09 14:58:24,"23,114,76,20,84","121,93,9,39,7",False
5505314308,2020-07-09 14:58:20,"61,67,75,22,96","4,51,92,26,112",True
5505314302,2020-07-09 14:58:24,"32,71,55,84,34","64,44,104,120,68",True
5505314300,2020-07-09 14:58:24,"88,10,86,5,47","39,7,32,65,62",False
5505314006,2020-07-09 14:57:59,"100,67,9,64,126","21,70,46,16,30",True
5505313914,2020-07-09 14:57:35,"26,74,14,61,67","53,11,3,85,8",True
5505313913,2020-07-09 14:57:35,"2,106,73,10,87","100,112,38,45,12",True
5505313804,2020-07-09 14:57:34,"35,86,1,8,120","57,101,22,93,71",False
5505313418,2020-07-09 14:57:04,"42,85,18,11,5","126,87,32,14,12",False
5505313412,2020-07-09 14:57:14,"67,70,90,7,17","19,95,58,40,106",True
5505312703,2020-07-09 14:56:19,"110,39,19,1,53","3,21,7,109,78",False
5505312402,2020-07-09 14:55:54,"91,93,84,53,22","65,1,39,68,98",True
5505311302,2020-07-09 14:54:34,"53,71,29,75,1","10,11,101,16,37",False
5505309502,2020-07-09 14:52:09,"21,121,2,83,44","129,35,67,47,112",True
5505309418,2020-07-09 14:52:08,"31,108,26,70,93","23,80,86,119,109",True
5505308910,2020-07-09 14:51:33,"71,104,11,10,3","30,31,19,114,108",True
5505307902,2020-07-09 14:50:23,"34,44,3,39,29","50,95,9,2,74",True
5505307514,2020-07-09 14:49:53,"13,84,7,8,12","47,48,86,126,75",True
5505307507,2020-07-09 14:49:24,"110,39,93,2,51","52,4,126,9,21",True
5505307410,2020-07-09 14:49:33,"28,39,109,107,46","104,22,30,4,80",False
5505307007,2020-07-09 14:49:18,"26,70,16,73,51","71,39,93,30,38",True
5505307006,2020-07-09 14:49:18,"5,69,77,110,109","26,10,62,129,67",True
5505306712,2020-07-09 14:48:43,"46,112,12,108,64","107,93,40,23,91",False
5505306511,2020-07-09 14:48:13,"14,110,87,67,11","101,17,2,1,102",False
5505306217,2020-07-09 14:48:08,"74,95,88,60,87","104,64,7,12,13",False
5505306203,2020-07-09 14:48:08,"129,111,4,35,34","64,23,1,28,86",False
5505306012,2020-07-09 14:47:53,"14,9,80,26,10","62,82,91,109,21",False
5505305514,2020-07-09 14:47:08,"91,121,72,11,104","87,36,56,20,21",True
5505304709,2020-07-09 14:46:13,"1,46,110,38,91","27,11,9,89,36",False
5505304506,2020-07-09 14:45:38,"120,20,87,40,35","113,64,62,15,67",False
5505304504,2020-07-09 14:45:22,"21,35,44,28,106","9,104,74,41,76",True
5505304419,2020-07-09 14:45:44,"64,13,1,82,9","21,84,101,106,56",False
5505304407,2020-07-09 14:45:43,"76,10,33,22,51","39,16,38,86,114",True
5505303704,2020-07-09 14:44:48,"26,49,5,70,39","121,45,67,69,74",False
5505303517,2020-07-09 14:44:38,"84,78,69,93,86","5,19,126,8,31",True
5505303409,2020-07-09 14:44:32,"39,9,7,89,20","19,87,70,77,101",True
5505303406,2020-07-09 14:44:28,"100,112,14,38,54","84,73,7,36,49",False
5505303103,2020-07-09 14:44:08,"78,36,35,44,51","7,70,87,22,110",False
5505303012,2020-07-09 14:43:58,"67,25,129,87,65","22,100,93,46,120",False
5505302209,2020-07-09 14:42:53,"106,39,120,30,44","41,22,42,40,7",False
5505301916,2020-07-09 14:42:33,"34,9,8,121,62","86,77,39,112,13",False
5505301915,2020-07-09 14:42:33,"31,94,54,71,43","19,69,93,39,7",True
5505301509,2020-07-09 14:41:57,"96,56,70,87,27","69,106,71,79,44",True
5505301301,2020-07-09 14:41:43,"38,3,6,35,13","119,120,54,30,126",False
5505301100,2020-07-09 14:41:12,"39,109,86,23,15","3,95,49,11,25",True
5505301013,2020-07-09 14:41:03,"37,8,104,2,128","74,49,1,14,93",True
5505300910,2020-07-09 14:41:12,"66,71,17,10,104","114,129,64,74,35",False
5505300706,2020-07-09 14:40:58,"8,76,96,68,14","74,84,93,54,11",False
5505300613,2020-07-09 14:40:52,"26,35,82,68,70","104,50,48,62,54",True
5505299901,2020-07-09 14:39:52,"71,46,8,62,65","44,2,86,41,14",True
5505298912,2020-07-09 14:38:37,"110,25,49,114,86","93,14,21,64,13",True
5505298908,2020-07-09 14:38:33,"42,14,129,84,86","30,19,62,2,67",True
5505298907,2020-07-09 14:38:22,"14,3,44,74,41","83,12,95,26,5",True
5505298318,2020-07-09 14:37:51,"104,39,71,20,4","28,8,121,87,52",True
5505298213,2020-07-09 14:37:37,"9,70,106,107,7","114,87,29,67,84",False
5505298102,2020-07-09 14:37:22,"8,3,99,74,33","86,20,44,21,49",True
5505297917,2020-07-09 14:37:17,"82,112,67,9,84","49,1,53,86,36",False
5505297900,2020-07-09 14:37:02,"42,34,67,30,84","16,74,87,1,9",True
5505297216,2020-07-09 14:36:27,"128,92,108,85,7","87,53,112,100,126",True
5505297115,2020-07-09 14:36:17,"22,70,87,13,57","35,121,36,1,110",True
5505297000,2020-07-09 14:35:58,"86,67,72,16,50","2,40,73,31,93",False
5505296707,2020-07-09 14:35:47,"74,54,38,64,21","110,121,2,80,10",True
5505296618,2020-07-09 14:35:31,"63,6,95,112,126","74,93,42,84,3",False
5505296405,2020-07-09 14:35:22,"86,82,7,95,26","84,11,29,30,1",False
5505296013,2020-07-09 14:34:51,"64,35,56,19,53","1,105,10,2,110",False
5505296002,2020-07-09 14:34:51,"39,96,48,8,121","9,40,83,67,13",False
5505295909,2020-07-09 14:34:31,"41,53,30,68,126","73,70,19,74,83",False
5505295219,2020-07-09 14:33:57,"67,16,77,128,26","70,21,86,29,31",True
5505295212,2020-07-09 14:33:41,"25,54,129,21,128","62,93,7,17,26",False
5505294410,2020-07-09 14:32:56,"35,45,74,93,29","110,106,33,42,9",False
5505294402,2020-07-09 14:32:21,"17,101,87,49,1","64,39,114,70,28",True
5505294319,2020-07-09 14:32:46,"99,34,86,90,41","62,74,80,120,70",True
5505294014,2020-07-09 14:32:22,"35,75,108,51,44","39,112,93,86,12",True
5505293807,2020-07-09 14:32:01,"1,60,106,25,84","70,38,20,45,128",True
5505293801,2020-07-09 14:32:06,"110,1,39,25,30","75,100,8,9,2",True
5505293704,2020-07-09 14:31:56,"126,128,32,121,56","106,119,55,90,1",False
5505293103,2020-07-09 14:30:46,"11,83,21,86,1","84,92,41,2,126",True
5505292309,2020-07-09 14:30:01,"104,36,107,26,48","23,19,30,97,71",False
5505292216,2020-07-09 14:30:06,"51,27,54,100,120","31,65,85,56,59",False
5505291914,2020-07-09 14:29:31,"25,68,39,8,69","86,106,10,107,114",True
5505290818,2020-07-09 14:28:16,"45,17,27,104,72","85,60,3,49,109",False
5505290600,2020-07-09 14:27:20,"96,119,93,114,90","28,64,36,105,54",False
5505290419,2020-07-09 14:27:45,"55,16,13,87,93","70,7,74,40,50",False
5505290208,2020-07-09 14:27:21,"93,9,29,111,76","110,98,126,25,32",False
5505290100,2020-07-09 14:27:16,"8,39,119,87,104","22,84,26,13,67",True
5505289404,2020-07-09 14:26:10,"22,1,104,84,9","37,93,69,107,10",True
5505289204,2020-07-09 14:25:55,"104,106,7,70,87","17,44,63,90,110",True
5505289202,2020-07-09 14:25:55,"93,53,64,114,110","26,126,39,89,23",False
5505289111,2020-07-09 14:25:56,"2,112,21,9,1","67,53,13,73,86",True
5505288711,2020-07-09 14:25:20,"38,9,42,26,63","93,104,23,35,58",False
5505288000,2020-07-09 14:24:25,"84,15,26,93,74","42,126,31,17,38",False
5505287505,2020-07-09 14:23:51,"49,40,45,95,60","74,70,103,11,16",False
5505287311,2020-07-09 14:23:36,"88,5,96,53,42","83,52,12,105,99",False
5505287206,2020-07-09 14:23:25,"14,13,26,99,42","9,114,53,23,83",True
5505287102,2020-07-09 14:23:21,"30,97,82,21,17","104,7,42,44,22",False
5505286206,2020-07-09 14:22:10,"39,20,120,109,35","1,16,34,105,26",True
5505286202,2020-07-09 14:22:05,"113,104,64,7,10","70,74,36,3,17",False
5505285806,2020-07-09 14:21:20,"106,9,27,109,92","7,70,86,114,65",True
5505285605,2020-07-09 14:21:25,"46,108,93,9,79","88,77,70,5,28",True
5505283114,2020-07-09 14:18:09,"79,5,59,9,70","80,13,53,110,41",False
5505283011,2020-07-09 14:17:59,"11,102,85,64,104","48,107,38,111,80",False
5505282806,2020-07-09 14:17:45,"86,29,112,19,67","64,21,9,16,4",False
5505282607,2020-07-09 14:17:25,"11,104,90,101,10","107,87,78,21,12",True
5505282418,2020-07-09 14:17:05,"99,76,12,103,50","120,70,13,64,107",False
5505282106,2020-07-09 14:16:15,"80,14,26,6,42","41,39,126,62,21",True
5505281518,2020-07-09 14:16:05,"126,93,26,42,83","25,41,21,64,62",False
5505281319,2020-07-09 14:15:45,"23,87,42,13,14","22,112,36,35,8",False
5505280614,2020-07-09 14:14:44,"81,11,48,68,58","84,14,50,93,106",False
5505280604,2020-07-09 14:14:49,"14,83,114,119,63","126,106,70,19,3",False
5505280603,2020-07-09 14:14:49,"101,86,10,17,2","121,112,13,36,1",False
