match_id,radiant_win,radiant_team,dire_team,start_time,avg_mmr,num_mmr,game_mode,duration,dire_score,radiant_score
5552603999,True,"85,9,16,39,12","51,86,41,74,50",1596567056,6340,7,2,2316,25,52
5552604141,True,"85,126,95,47,83","110,51,2,39,93",1596567064,6200,1,2,2395,23,36
5552628353,False,"128,40,107,67,39","110,41,111,126,108",1596568446,6360,0,2,2689,47,20
5552679820,False,"86,120,84,109,29","69,58,19,18,55",1596571170,6300,3,2,2438,40,25
5552680354,False,"87,100,67,55,10","97,86,64,54,65",1596571200,6240,2,2,1681,33,10
5552715997,True,"9,103,114,40,109","87,67,23,64,78",1596573524,6240,3,2,1582,13,23
5552737018,True,"85,51,8,53,106","7,119,6,20,36",1596574557,6060,3,2,1644,18,34
5552754257,False,"69,111,51,93,23","40,19,64,41,25",1596575681,6200,5,2,2099,38,13
5552771522,True,"40,126,112,72,49","86,38,5,17,48",1596576870,6420,3,2,1431,4,24
5552809812,True,"106,110,2,10,30","41,25,85,96,27",1596580108,6420,7,2,1978,20,41
5553056751,True,"85,6,119,129,13","69,87,112,89,126",1596602073,6460,7,2,3258,30,47
5553162121,True,"83,67,119,98,76","19,111,55,93,86",1596609612,6220,7,2,2616,21,31
5553294490,False,"19,121,128,1,47","84,110,120,67,126",1596618043,6400,3,2,2078,50,21
5553361152,False,"19,121,9,32,25","84,110,109,2,22",1596621756,6260,7,2,1920,39,40
5553441266,False,"69,100,86,44,28","19,64,16,10,110",1596625802,6240,8,2,1688,33,18
5553531967,False,"20,104,86,95,17","41,64,103,45,120",1596630047,6060,9,2,3135,38,19
5553607797,True,"58,41,45,104,74","106,90,100,18,96",1596632822,6300,4,2,2463,22,30
5553656961,True,"41,86,31,39,126","20,109,19,85,74",1596634861,6080,2,2,3133,19,50
5553699443,True,"86,96,85,39,1","69,30,109,13,20",1596636306,6000,6,2,2156,22,35
5553803068,True,"86,78,111,109,23","19,87,106,38,113",1596640242,6260,1,2,3157,22,36
5553816323,True,"86,111,96,10,126","9,67,79,19,129",1596640235,6000,1,2,2187,32,33
5553831267,True,"68,41,7,45,60","84,9,64,76,126",1596640784,6100,7,2,1759,13,39
5553939531,False,"110,51,6,20,61","40,84,19,10,74",1596645442,6480,6,2,2871,33,31
5553941123,True,"19,58,67,65,25","84,110,96,109,126",1596645355,6420,8,2,1987,21,50
5554011655,False,"64,97,112,28,32","69,85,121,95,129",1596648523,6180,2,2,3012,33,38
5554097691,False,"69,110,121,93,28","51,55,86,18,113",1596652823,6080,8,2,1654,33,14
5554109926,True,"112,49,79,54,114","9,67,110,30,106",1596653460,6060,4,2,3454,52,34
5554138118,True,"83,109,86,28,68","87,98,7,93,23",1596655024,6000,7,2,3289,30,33
5554191300,False,"19,40,111,1,74","126,31,110,102,28",1596657997,6240,3,2,2191,31,14
5554225072,True,"83,40,126,95,26","110,109,86,39,2",1596660347,6340,6,2,2545,23,32
5554289807,True,"110,41,84,97,63","128,20,104,54,22",1596664663,6000,8,2,1434,7,27
5554361602,False,"86,97,87,70,39","9,98,112,48,17",1596673823,6140,6,2,1872,26,14
5554738757,False,"51,110,39,41,64","111,65,126,36,72",1596701347,6100,2,2,2135,44,25
5554859109,False,"16,41,121,101,47","97,9,31,40,70",1596708682,6200,3,2,2236,30,10
5554921103,False,"85,106,16,6,40","97,25,110,93,65",1596711602,6040,8,2,3777,45,34
5554948179,True,"19,67,119,78,22","9,51,40,93,11",1596712846,6340,2,2,2852,23,43
5555039587,False,"19,110,109,2,13","69,121,8,45,128",1596717853,6100,6,2,2237,39,17
5555159472,False,"85,86,65,48,98","91,72,121,20,106",1596721529,6360,0,2,3021,29,21
5555164286,False,"83,86,40,67,17","107,110,70,111,47",1596722152,6320,3,2,1948,33,6
5555171996,False,"69,25,121,74,67","110,120,128,42,65",1596722333,6260,3,2,2098,34,24
5555282762,False,"51,33,63,10,43","110,41,128,19,61",1596725792,6020,8,2,1957,36,11
5555293029,True,"121,40,71,18,65","19,55,54,111,43",1596726444,6460,3,2,2363,10,37
5555489763,False,"97,54,30,28,9","110,19,47,95,55",1596734356,6440,8,2,2123,27,11
5555499352,False,"106,85,51,53,1","110,40,3,41,10",1596734820,6440,9,2,1767,21,11
5555520027,False,"110,19,104,54,39","37,67,65,9,49",1596736060,6400,8,2,1486,25,6
5555526400,True,"86,38,111,109,74","110,41,31,126,96",1596736180,6040,3,2,2693,27,28
5555570694,False,"87,19,54,65,7","110,106,20,89,33",1596738401,6240,7,2,2759,38,24
5555574248,True,"69,86,41,84,25","110,64,18,2,114",1596738584,6060,9,2,2528,17,35
5555605896,True,"86,120,85,10,52","19,58,25,12,60",1596740486,6400,0,2,1993,14,32
5555638512,True,"86,126,64,54,38","19,45,121,55,8",1596742305,6240,1,2,2219,21,34
5555707360,True,"86,78,31,95,53","87,60,85,1,106",1596746406,6340,1,2,1663,8,34
5556120201,False,"39,84,97,67,104","86,1,100,23,62",1596778893,6400,7,2,1849,39,19
5556291887,True,"86,65,66,42,46","19,83,41,74,90",1596789934,6020,8,2,2460,25,35
5556363880,True,"87,86,97,38,1","110,41,31,17,36",1596793990,6140,0,2,2413,38,42
5556369660,True,"110,67,3,104,120","86,97,84,95,16",1596794842,6000,4,2,2055,8,36
5556436651,False,"58,86,78,17,81","9,49,68,41,74",1596798070,6280,4,2,2489,27,30
5556465338,False,"69,112,3,95,102","86,126,121,96,89",1596799417,6460,6,2,1966,19,8
5556530184,True,"126,121,88,93,39","128,109,65,16,60",1596803478,6100,9,2,3224,29,33
5556629950,True,"49,58,9,98,106","38,6,110,83,47",1596806326,6080,8,2,2031,17,35
5556717611,False,"121,40,129,107,18","19,41,64,104,126",1596809471,6440,5,2,1814,26,10
5556735737,True,"83,25,20,1,108","110,41,126,53,46",1596810205,6480,8,2,3379,39,21
5556824846,True,"41,36,88,66,74","110,67,51,107,2",1596813213,6400,7,2,1517,15,30
5556880514,True,"83,69,40,6,17","110,38,85,109,13",1596815403,6320,6,2,2221,18,35
5556991818,False,"119,12,121,78,22","51,40,36,18,11",1596819904,6340,2,2,1863,35,17
5557069822,False,"9,83,43,32,120","84,106,128,25,44",1596823405,6440,6,2,1711,33,19
5557615270,True,"19,31,18,45,57","64,106,97,95,100",1596861091,6440,6,2,1495,13,27
5557675466,True,"107,47,67,102,13","31,39,100,36,63",1596864174,6120,7,2,2041,34,51
5557738600,False,"31,39,71,36,93","107,3,126,18,65",1596867577,6160,5,2,2011,31,15
5557817162,False,"110,69,83,10,107","51,36,19,72,43",1596871630,6080,4,2,2408,34,36
5557901426,True,"110,19,106,43,61","51,126,67,9,76",1596875761,6360,4,2,2857,36,62
5557995833,False,"110,51,8,39,106","19,72,55,112,88",1596880159,6100,9,2,1665,35,12
5558011640,True,"112,36,3,93,60","97,67,111,45,107",1596881196,6040,5,2,1581,10,29
5558092316,False,"86,78,3,8,17","110,120,87,10,53",1596884757,6200,2,2,2071,23,13
5558178460,False,"69,86,83,109,106","121,19,67,53,13",1596890037,6160,4,2,3067,36,26
5558290872,False,"51,121,126,109,45","40,97,58,95,106",1596892849,6160,5,2,2042,26,12
5558406736,True,"86,67,37,65,49","97,121,19,55,41",1596896743,6240,4,2,2892,32,45
5558430025,True,"110,129,112,8,49","19,121,32,28,46",1596898411,6360,7,2,2671,22,37
5558652515,True,"106,53,20,109,104","85,41,86,23,22",1596906265,6000,2,2,1667,8,21
5558701463,True,"110,38,58,67,13","41,128,30,65,78",1596907924,6080,4,2,2192,17,36
5558753661,True,"40,51,87,18,21","106,64,104,43,41",1596910149,6140,3,2,2273,19,41
5558892700,True,"9,84,72,108,22","86,126,53,63,65",1596917635,6040,9,2,2400,23,48
5558905023,False,"69,87,67,13,103","51,1,53,85,74",1596918960,6340,9,2,1661,33,13
5558961918,True,"110,84,104,43,95","19,17,5,70,96",1596921732,6120,8,2,2214,20,35
5558977123,True,"51,75,55,126,73","19,67,90,106,62",1596922737,6260,3,2,1523,11,43
5559022802,False,"40,19,112,49,94","51,53,33,39,65",1596926550,6360,2,2,2543,42,34
5559315352,False,"9,64,104,1,25","83,65,93,51,47",1596947846,6340,7,2,2293,42,19
5559493602,True,"83,128,41,107,39","121,106,9,38,42",1596956663,6240,3,2,2628,31,37
5559789124,False,"110,83,106,12,13","129,128,51,63,73",1596969563,6040,1,2,3531,29,42
5560021290,True,"58,25,108,41,13","91,72,51,65,20",1596978884,6080,0,2,3347,25,40
5560187481,True,"91,72,28,121,65","110,25,129,95,23",1596984415,6000,6,2,2189,20,20
5560297497,False,"53,78,119,67,50","86,97,64,106,29",1596988545,6240,6,2,2051,30,12
5560390811,True,"69,7,31,18,36","19,53,83,15,86",1596992430,6420,2,2,1780,17,23
5560398029,True,"53,120,87,1,65","126,121,51,36,8",1596992606,6360,9,2,2391,26,27
5560490202,True,"9,98,23,79,54","19,5,48,126,110",1596996428,6080,8,2,2965,28,36
5560519659,False,"51,53,98,10,83","58,67,71,40,106",1596998675,6340,1,2,2659,34,20
5560579925,True,"7,97,79,12,43","51,47,109,19,55",1597001528,6140,6,2,2046,23,36
5560614543,True,"58,40,51,18,39","19,55,87,8,53",1597003219,6080,4,2,2929,24,33
5560652055,False,"40,84,16,10,39","86,109,111,96,104",1597005785,6120,6,2,2091,34,8
5560686137,False,"126,86,1,31,82","69,84,101,28,18",1597007266,6220,2,2,1830,43,17
5560727984,False,"86,85,95,17,97","107,109,28,112,47",1597009981,6140,4,2,1761,26,8
5560739388,False,"13,107,63,111,23","110,19,40,41,98",1597011072,6440,2,2,1434,42,19
5560778784,True,"83,40,121,102,126","13,19,65,1,55",1597013795,6220,7,2,1693,13,49
5560886800,False,"100,40,64,41,34","20,109,104,107,39",1597023814,6340,4,2,1479,31,7
5560929638,True,"51,121,65,109,19","53,106,83,87,63",1597027420,6040,8,2,2041,30,41
5560994038,False,"53,109,128,2,97","20,65,120,12,98",1597032401,6180,3,2,2668,39,39
5561057061,False,"110,41,30,104,39","9,38,84,13,73",1597037348,6440,7,2,2049,53,41
5561107360,True,"86,66,36,29,74","20,83,5,68,8",1597040817,6000,4,2,1473,23,44
5561153428,False,"41,36,51,19,2","110,68,93,16,76",1597044276,6380,9,2,3476,56,36
5561236975,True,"111,51,13,109,107","65,68,19,10,60",1597049112,6060,9,2,2454,33,58
5561304026,False,"111,67,100,106,55","51,36,65,112,73",1597052998,6220,7,2,2297,50,49
5561536091,True,"40,19,41,64,65","51,43,112,6,108",1597064668,6160,9,2,2367,27,44
5561649246,False,"58,86,126,67,38","51,40,45,54,49",1597068738,6020,0,2,3143,46,44
5561895002,False,"110,10,120,51,39","91,72,27,28,74",1597078304,6200,2,2,2147,35,24
5561985161,True,"86,96,54,64,106","107,8,121,53,102",1597082371,6080,1,2,2217,28,39
5562004653,False,"107,40,18,91,106","85,9,12,23,74",1597083006,6060,6,2,1781,31,10
5562075001,False,"107,12,83,120,45","85,40,126,73,104",1597086556,6400,9,2,1632,30,17
5562140423,False,"39,86,84,18,25","85,13,67,98,15",1597090405,6140,3,2,2900,41,28
5562225634,False,"110,97,69,79,106","58,75,67,23,102",1597095836,6320,8,2,1615,34,14
5562270812,False,"9,69,79,65,93","106,112,67,40,102",1597099568,6240,1,2,2416,46,31
5562513931,True,"19,51,128,1,39","111,110,41,98,106",1597120335,6440,3,2,1998,19,41
5562569387,False,"83,65,39,106,73","9,51,126,12,102",1597124181,6240,8,2,1934,50,18
5562612693,False,"83,51,64,46,89","20,11,9,67,16",1597127329,6080,9,2,2861,45,34
5562686977,True,"79,109,86,36,47","51,67,55,37,107",1597132117,6160,0,2,1456,8,20
5562727932,True,"79,97,103,41,43","19,86,121,18,38",1597134776,6440,1,2,3464,17,39
5562972987,False,"25,67,112,36,11","86,97,3,10,45",1597147777,6120,9,2,1653,34,17
5563185375,False,"69,31,1,107,50","86,97,111,95,106",1597156240,6240,7,2,2323,41,20
5563415378,True,"69,87,31,28,44","19,1,112,104,36",1597165200,6340,9,2,1721,16,41
5563501495,False,"40,107,31,17,72","86,109,104,37,13",1597169040,6140,4,2,3010,40,36
5563593202,True,"86,109,65,85,114","69,67,5,7,62",1597174385,6020,2,2,2135,13,40
5563641576,False,"84,86,23,65,10","69,121,126,110,102",1597176886,6420,8,2,2434,40,30
5563680390,False,"86,28,106,58,8","69,113,87,36,104",1597179241,6320,3,2,2145,41,20
5563812330,False,"31,110,72,106,28","9,38,75,41,25",1597190385,6260,4,2,2503,44,26
5563852051,True,"9,98,103,43,1","58,67,110,51,65",1597194293,6480,6,2,2052,24,29
5564002205,True,"83,67,86,126,97","19,53,30,106,54",1597206505,6240,4,2,1432,9,19
5564038011,True,"19,64,28,92,41","83,67,86,98,61",1597209402,6300,1,2,1991,7,21
5564085520,False,"19,92,37,1,106","51,110,129,6,46",1597212634,6420,2,2,1757,26,5
5564210144,False,"121,51,39,126,93","69,110,86,10,104",1597220769,6100,8,2,1638,23,15
5564375983,True,"121,44,25,28,106","40,86,96,4,126",1597230064,6000,7,2,3209,33,63
5564606263,True,"41,128,37,104,106","110,49,20,67,17",1597239425,6480,0,2,2118,17,42
5564717841,True,"86,40,98,97,41","103,6,83,126,38",1597243452,6300,3,2,2545,19,21
5564838141,False,"110,19,49,12,17","25,41,53,30,16",1597248165,6240,8,2,1569,25,5
5564910929,False,"86,83,72,39,53","30,55,51,43,18",1597251605,6200,3,2,1967,36,9
5564921307,False,"86,120,128,106,95","110,126,64,1,129",1597251729,6060,1,2,1801,30,14
5565051929,False,"37,67,65,19,108","86,41,111,39,28",1597258436,6420,0,2,2520,39,21
5565080954,True,"75,65,21,18,120","106,20,103,93,13",1597260303,6260,7,2,3480,28,50
5565173026,True,"40,107,87,25,70","86,55,58,73,60",1597266128,6120,2,2,1446,5,31
5565469699,False,"51,67,128,106,79","86,40,107,36,1",1597293035,6380,8,2,3106,45,53
5565542076,True,"51,55,111,18,126","19,69,128,97,13",1597298006,6120,8,2,2319,34,51
5565907052,True,"69,121,31,109,74","86,126,30,55,113",1597319764,6240,8,2,2944,26,55
5566030709,True,"20,109,25,38,108","40,83,31,12,22",1597325112,6220,3,2,2768,30,37
5566173146,False,"51,9,40,6,46","86,110,104,10,39",1597329957,6140,5,2,2101,40,19
5566343730,False,"86,38,20,109,39","41,19,30,55,45",1597337130,6420,9,2,2994,39,30
5566367757,True,"5,86,29,106,113","110,41,31,126,93",1597338086,6480,1,2,1810,14,26
5566519827,True,"19,109,31,38,126","86,20,29,67,17",1597345982,6200,0,2,2944,34,40
5566621039,True,"88,1,38,31,11","126,3,97,95,106",1597352211,6280,0,2,2627,29,32
5566680202,False,"19,128,102,42,126","110,41,30,96,114",1597356984,6380,2,2,1676,27,7
5566752332,True,"9,84,104,72,22","19,109,5,120,17",1597363414,6080,4,2,1571,12,33
5566780820,False,"110,84,42,114,53","69,128,106,83,89",1597366489,6300,0,2,1940,34,16
5566960609,False,"67,86,120,64,97","69,109,85,119,129",1597381253,6360,8,2,2086,30,11
5567227190,False,"100,92,64,28,76","69,67,120,87,106",1597399740,6040,9,2,1855,44,26
5567366186,True,"110,67,51,39,126","97,74,85,93,86",1597406658,6240,1,2,2169,8,24
5567393960,False,"29,1,86,74,103","67,55,106,19,37",1597408208,6240,8,2,2129,50,17
5567506107,False,"87,109,19,53,45","110,41,66,65,39",1597412022,6360,4,2,1993,29,18
5567686075,True,"19,55,121,51,73","91,103,74,41,110",1597418698,6240,4,2,2745,23,47
5567821655,False,"19,5,10,23,98","40,86,51,56,76",1597424403,6220,7,2,1693,33,12
5567914103,True,"5,74,21,77,120","30,19,104,9,56",1597428362,6020,8,2,2058,12,38
5567954550,True,"13,55,71,41,65","79,19,6,107,29",1597430538,6300,0,2,1424,6,28
5567985673,False,"100,64,104,52,70","19,53,31,72,102",1597432838,6260,4,2,2122,36,22
5568096294,True,"107,10,5,39,38","86,29,7,67,65",1597440600,6360,5,2,1835,19,41
5568183658,True,"69,106,87,41,128","9,39,84,18,40",1597446960,6080,9,2,2196,16,54
5568460508,False,"51,21,55,1,111","110,41,86,16,74",1597467854,6360,8,2,3498,51,21
5568561696,True,"40,107,55,93,23","128,12,110,29,17",1597473560,6160,1,2,2470,15,41
5568649096,True,"107,64,36,41,97","87,67,19,74,78",1597478056,6380,5,2,1989,21,38
5568717195,False,"19,64,10,70,28","83,97,86,65,6",1597481395,6260,6,2,2639,42,26
5568814893,True,"39,110,104,1,86","69,121,55,18,74",1597486001,6320,0,2,1934,16,35
5568815156,False,"19,111,109,39,45","9,85,96,8,110",1597486014,6360,9,2,1537,31,10
5568816852,False,"3,38,83,32,94","86,19,120,69,72",1597486095,6060,0,2,1421,29,8
5568817393,True,"65,19,90,41,28","111,101,96,54,74",1597486124,6360,8,2,1546,15,44
5568825703,True,"69,83,21,109,104","121,1,51,40,114",1597486532,6000,1,2,2310,24,29
5568826262,True,"110,19,16,41,75","97,39,111,107,67",1597486560,6200,5,2,1833,10,50
5568829276,False,"107,112,12,60,126","69,121,7,67,98",1597486708,6220,8,2,2104,38,17
5568840515,False,"121,7,93,55,106","19,31,104,1,11",1597487262,6020,5,2,2108,45,14
5568861421,True,"97,107,104,70,31","111,13,8,86,16",1597488295,6360,1,2,2013,21,42
5568863068,False,"9,18,85,29,43","19,111,93,53,74",1597488373,6300,1,2,1914,36,14
5568868078,False,"9,23,84,104,12","19,83,109,102,79",1597488614,6340,7,2,1904,28,17
5568873671,False,"97,83,126,8,119","111,65,51,72,36",1597488880,6200,8,2,1854,33,15
5568879443,False,"112,107,51,41,43","86,98,111,109,106",1597489163,6340,0,2,1481,31,8
5568884175,False,"39,110,36,12,71","87,38,67,19,45",1597489383,6100,5,2,2431,46,33
5568894888,True,"111,55,51,41,95","69,121,1,126,40",1597489888,6220,3,2,1717,15,37
5568905396,True,"121,107,55,41,47","69,37,71,95,74",1597490374,6080,9,2,2298,20,40
5568922816,True,"100,52,102,95,49","97,31,110,44,126",1597491172,6080,9,2,1459,5,17
5568935525,False,"86,55,67,71,25","40,69,83,10,23",1597491735,6060,6,2,2674,43,33
5568939562,True,"39,10,85,100,106","97,107,68,12,55",1597491913,6200,8,2,1625,18,41
5568960111,True,"111,1,100,13,65","19,40,28,18,83",1597492788,6260,5,2,1863,12,42
5568970563,False,"19,51,8,55,85","121,69,100,18,17",1597493221,6200,4,2,1817,47,17
5568973709,False,"100,30,111,109,15","40,9,1,85,52",1597493348,6380,5,2,1630,28,12
5568982729,False,"19,58,129,39,41","51,72,112,43,22",1597493718,6020,1,2,2219,41,19
5568983882,True,"65,19,95,102,104","69,111,87,55,8",1597493768,6480,3,2,1889,19,38
5568989224,True,"19,55,87,89,13","121,69,41,128,49",1597493988,6160,6,2,1404,9,31
5569048869,True,"58,110,71,17,73","19,41,121,25,120",1597496406,6340,4,2,2111,16,26
5569153676,True,"19,110,20,71,94","58,41,86,126,16",1597500233,6360,9,2,3063,28,34
5569301940,False,"97,109,51,39,107","19,40,112,17,89",1597505504,6040,1,2,1909,42,13
5569443087,True,"40,51,25,18,5","86,17,110,38,77",1597510841,6440,2,2,1865,13,26
5569507999,False,"69,87,58,56,126","110,55,51,45,113",1597513648,6160,6,2,2734,39,35
5569536854,False,"19,53,5,39,113","75,126,107,109,33",1597514881,6040,2,2,2523,39,21
5569628298,False,"91,19,69,121,54","72,126,51,74,33",1597519980,6180,8,2,2770,37,34
5569669140,False,"55,10,25,3,49","110,69,87,67,21",1597521957,6460,4,2,3209,49,40
5569713909,True,"126,75,96,21,109","19,74,85,72,2",1597524731,6140,3,2,2684,27,39
5569781553,True,"126,58,107,36,73","86,106,5,67,96",1597529712,6060,4,2,3142,33,37
5570128060,False,"19,3,89,33,78","97,110,51,94,120",1597554437,6460,7,2,1782,34,9
5570210291,False,"110,55,41,71,106","19,9,29,3,18",1597558767,6020,8,2,2097,40,26
5570279227,True,"110,109,88,104,15","97,128,75,70,23",1597562554,6180,3,2,2059,21,36
5570492261,False,"97,128,51,65,126","110,67,100,31,43",1597571271,6340,1,2,2886,49,29
5570511910,False,"86,51,53,3,89","47,111,19,77,100",1597572179,6340,5,2,1555,38,7
5570611683,True,"86,69,41,68,74","111,51,93,19,36",1597576658,6200,4,2,3519,44,46
5570673550,False,"110,58,7,77,106","55,91,107,111,29",1597579406,6320,2,2,1709,26,15
5570765909,True,"91,96,121,72,102","110,120,74,18,30",1597582910,6020,7,2,1870,12,26
5570779802,True,"1,41,51,25,31","110,46,86,20,53",1597583064,6220,0,2,2448,21,32
5570887562,False,"107,1,128,13,47","86,110,96,80,18",1597586925,6000,5,2,3079,36,17
5570900674,True,"41,128,19,65,36","110,86,49,67,126",1597587259,6260,2,2,2306,19,33
5571025380,True,"69,19,20,92,11","86,85,10,129,61",1597592001,6340,0,2,2016,17,34
5571147585,True,"40,107,43,18,84","86,104,31,39,54",1597597236,6440,9,2,2533,38,42
5571251852,False,"86,64,96,18,126","19,104,111,41,128",1597601823,6440,8,2,2118,36,20
5571306363,False,"40,53,19,41,47","86,67,111,23,25",1597605059,6260,2,2,2678,46,14
5571322127,False,"86,104,20,77,120","19,43,111,109,69",1597606270,6120,3,2,2307,33,31
5571387447,False,"86,53,58,41,39","19,91,102,65,99",1597609670,6060,9,2,2036,17,12
5571778434,True,"83,1,110,120,39","19,111,28,44,86",1597641320,6080,9,2,2035,16,40
5571831033,True,"83,109,13,111,47","110,41,55,19,107",1597644701,6320,1,2,1930,16,32
5571884889,True,"51,55,87,109,126","19,86,10,39,103",1597648666,6460,4,2,2097,24,36
5572180587,False,"110,41,58,2,39","86,96,111,95,43",1597665629,6280,3,2,2234,29,12
5572184320,False,"19,67,111,47,99","110,51,29,46,66",1597665791,6020,5,2,2659,26,24
5572295408,True,"66,86,67,29,39","19,40,64,18,46",1597670714,6280,5,2,1702,5,31
5572483539,False,"19,20,67,75,106","41,86,28,85,126",1597677092,6380,5,2,2396,42,20
5572617927,False,"128,9,86,54,49","110,51,129,10,106",1597682695,6140,0,2,2948,22,30
5572813354,True,"69,87,121,49,6","86,97,18,11,64",1597692456,6000,7,2,1921,9,34
5572883382,True,"40,67,107,68,19","86,53,91,109,104",1597696337,6020,2,2,2566,29,42
5572911069,True,"19,110,63,49,65","85,38,25,72,106",1597701068,6160,8,2,1816,15,40
5573020624,True,"91,72,51,96,25","40,7,58,1,43",1597707882,6020,0,2,1949,14,31
5573056300,False,"19,58,129,67,22","40,69,51,109,30",1597711425,6140,1,2,1515,39,16
5573126441,False,"69,64,120,6,47","53,121,95,65,107",1597717932,6320,2,2,2008,56,33
5573128312,True,"18,90,97,4,5","53,84,7,10,22",1597718034,6020,8,2,1796,28,42
5573152020,True,"69,87,29,42,119","19,121,67,51,33",1597720934,6120,3,2,2600,30,46
5573160660,False,"22,53,67,68,83","1,88,69,19,64",1597720633,6280,4,2,1944,37,46
5573166707,False,"100,1,121,104,39","69,45,87,44,11",1597721108,6140,7,2,1663,39,11
5573199734,False,"86,83,97,40,129","88,8,84,53,11",1597723708,6320,5,2,1593,37,37
5573246519,True,"83,108,120,114,39","67,85,86,98,22",1597727684,6200,6,2,2477,30,37
5573266224,False,"128,83,19,95,23","84,8,27,53,46",1597728798,6400,1,2,1698,50,39
5573274209,True,"111,51,55,18,39","69,121,107,46,92",1597729641,6120,9,2,1687,17,35
5573315607,True,"40,83,110,41,126","51,55,8,128,17",1597732796,6100,3,2,1857,20,51
5573342435,True,"51,86,23,36,18","97,53,19,93,29",1597734308,6420,9,2,2075,14,36
5573398050,False,"51,86,41,45,23","3,65,97,95,19",1597738387,6180,9,2,1768,28,14
5573399936,True,"87,109,108,86,11","91,72,103,45,96",1597738106,6260,9,2,1594,11,36
5573419506,False,"110,83,129,10,102","97,128,8,65,26",1597739332,6300,5,2,1753,43,23
5573434893,False,"28,27,17,6,84","62,85,52,98,18",1597740274,6000,7,2,1881,32,25
5573441690,True,"51,120,6,25,110","53,71,68,23,60",1597740605,6000,1,2,2307,30,48
5573454371,False,"110,41,100,128,25","47,51,36,72,26",1597741682,6420,9,2,2485,31,28
5573464842,True,"66,51,55,67,13","110,41,68,19,74",1597742426,6420,9,2,2868,36,47
5573482795,True,"45,103,70,51,86","19,88,9,12,11",1597743045,6260,9,2,1873,27,34
5573534455,False,"40,31,41,22,38","29,86,64,8,97",1597746101,6200,5,2,1840,30,24
5573581180,False,"128,86,69,106,43","110,51,19,95,55",1597748741,6040,6,2,1901,25,14
5573621575,True,"51,53,126,114,106","31,67,100,55,47",1597750625,6120,8,2,2627,54,48
5573623714,False,"37,53,95,71,11","69,121,112,114,39",1597750694,6300,9,2,1645,31,32
5573636375,True,"51,55,111,18,19","86,69,58,41,17",1597751260,6360,8,2,2094,30,40
5573650637,False,"97,128,121,106,8","40,51,126,6,74",1597752773,6320,7,2,2871,43,34
5573704301,False,"31,47,86,8,41","67,83,101,104,65",1597754204,6380,9,2,1637,48,22
5573756642,True,"111,38,86,126,109","55,51,30,18,39",1597756306,6480,7,2,1417,17,28
5573796151,True,"51,74,25,28,63","110,67,86,46,120",1597757854,6380,7,2,2260,22,44
5573815918,True,"111,103,43,17,67","91,72,120,25,60",1597758488,6100,4,2,1650,8,27
5573831397,False,"19,55,67,112,46","110,38,1,126,30",1597759026,6420,8,2,2815,31,48
5573909161,True,"55,19,121,44,17","51,111,126,113,108",1597762225,6180,9,2,3182,21,43
5573966581,False,"55,107,28,13,93","51,1,106,29,110",1597764029,6480,6,2,1675,33,11
5574032499,False,"69,113,83,121,39","86,40,38,12,65",1597766969,6380,8,2,2473,42,23
5574108974,False,"19,55,13,46,60","64,1,86,129,47",1597770177,6160,4,2,2121,38,13
5574110489,True,"40,112,86,54,106","19,110,126,129,12",1597770245,6180,0,2,1933,26,34
5574132168,True,"19,87,41,25,38","86,65,121,49,81",1597771446,6380,0,2,2480,20,40
5574153856,True,"111,70,69,86,47","110,19,67,31,104",1597772434,6280,7,2,2473,18,43
5574180851,False,"53,1,31,107,114","19,55,121,73,23",1597773730,6220,3,2,1568,37,15
5574182866,True,"19,110,29,109,20","107,128,41,69,114",1597773919,6320,7,2,1824,18,29
5574226581,False,"51,30,104,109,39","86,41,64,97,13",1597776106,6120,7,2,1563,46,6
5574237046,False,"58,126,86,93,16","19,69,5,67,22",1597776696,6200,2,2,1749,41,12
5574238201,False,"111,1,100,43,17","55,71,85,18,39",1597776791,6240,6,2,1654,30,17
5574246088,True,"53,20,67,88,39","51,5,65,12,97",1597777203,6020,1,2,1775,13,42
5574352490,True,"51,55,28,54,74","107,67,3,40,61",1597784476,6220,0,2,1507,7,24
5574399425,True,"51,58,54,38,114","55,110,128,6,43",1597787305,6160,8,2,1598,11,30
5574427463,True,"110,51,53,10,120","111,109,40,107,25",1597789245,6460,0,2,2156,22,34
5574447187,True,"31,67,36,107,126","19,5,9,74,8",1597790930,6180,6,2,2274,26,39
5574470710,False,"110,40,100,54,126","51,111,67,55,114",1597792963,6000,5,2,1703,40,11
5574491737,False,"58,126,9,113,96","19,110,30,88,81",1597794991,6200,4,2,2860,26,33
5574518175,False,"100,97,110,18,83","58,56,86,120,114",1597797759,6360,0,2,2760,30,37
5574628178,True,"97,8,100,31,13","65,51,44,26,126",1597807263,6120,1,2,1689,14,33
5574632301,True,"84,129,102,6,74","7,40,19,70,60",1597807590,6200,1,2,1467,15,28
5574678296,True,"51,86,96,12,17","69,87,20,109,23",1597811076,6420,1,2,2063,23,34
5574721233,False,"51,39,65,104,10","100,101,58,63,56",1597814505,6080,4,2,2220,42,35
5574778532,True,"40,19,58,56,126","86,83,108,6,23",1597819489,6260,9,2,1846,28,44
5574785532,True,"20,86,126,29,42","19,121,58,106,46",1597820193,6200,3,2,2436,36,39
5574833331,False,"55,107,13,128,18","111,126,41,110,69",1597824020,6000,2,2,1786,32,20
